-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1325,1326,1327,1345,1346,1345,1346,1322,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1323,1324,1325,1326,1327,1343,1344,1343,1344,1343,1344,1322,1323,1324,-1,-1,-1,-1,1325,1326,1327,1345,1346,1345,1322,1323,1324,-1,-1,-1,-1,-1,-1,-1,-1,1323,1324,1325,1326,-1,1327,1345,1346,1345,1346,1343,1344,1322,1323,1324,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1325,1326,1327,1343,1344,1343,1344,1347,1363,1364,1365,1366,1342,1343,1344,1322,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1325,1326,1327,1343,1344,1343,1346,1347,1365,1366,1365,1366,1342,1345,1346,1345,1346,1322,1323,1324,1325,1326,1327,1343,1344,1345,1346,1347,1363,1364,1363,1364,1363,1364,1342,1343,1344,1345,1290,1343,1344,1345,1346,1347,1303,1365,1366,1342,1343,1344,1345,1346,1322,1323,1324,1325,1326,-1,-1,-1,-1,-1,1327,1347,1365,1366,1365,1366,1363,1364,1342,1343,1344,1345,1290,1343,1344,1345,1346,1322,1325,1326,1327,1345,1346,1347,1363,1364,1363,1364,1367,1383,1384,1385,1386,1362,1363,1364,1321,1322
-1,-1,-1,1327,1346,1346,1343,1344,1345,1346,1322,1325,1326,1327,1345,1346,1347,1363,1364,1363,1366,1367,1385,1386,1385,1386,1362,1365,1366,1365,1366,1342,1345,1346,1345,1346,1347,1363,1364,1365,1366,1367,1383,1384,1383,1384,1383,1384,1362,1363,1364,1365,1310,1363,1364,1365,1366,1367,1384,1385,1386,1362,1363,1364,1365,1366,1321,1322,-1,-1,-1,-1,-1,-1,-1,1327,1347,1367,1385,1386,1385,1386,1383,1384,1362,1363,1364,1365,1310,1363,1364,1365,1366,1342,1345,1346,1347,1365,1366,1367,1383,1384,1383,1384,1387,-1,-1,-1,-1,1382,1383,1384,1341,1301
-1,-1,1327,1328,1366,1366,1363,1364,1365,1366,1342,1345,1346,1347,1365,1366,1367,1383,1384,1383,1386,1387,-1,-1,-1,-1,1382,1385,1386,1385,1386,1362,1365,1366,1365,1366,1367,1383,1384,1385,1386,1387,-1,-1,-1,-1,-1,-1,1382,1383,1384,1385,1330,1383,1384,1385,1386,1387,-1,-1,-1,1382,1383,1384,1385,1386,1341,1321,1322,-1,-1,-1,-1,-1,1327,1347,1367,1387,-1,-1,-1,-1,-1,-1,1382,1383,1384,1385,1330,1383,1384,1385,1386,1362,1365,1366,1367,1385,1386,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1320,1301
1345,1346,1347,1348,1386,1386,1383,1384,1385,1386,1362,1365,1366,1367,1385,1386,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1382,1385,1386,1385,1386,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1361,1341,1342,1344,1345,-1,1345,1346,1347,1367,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1382,1385,1386,1387,-1,-1,-1,1222,1223,1223,1223,1223,1223,1226,1248,-1,-1,-1,-1,1320,1321
1365,1366,1367,1368,-1,-1,-1,-1,-1,-1,1382,1385,1386,1387,-1,-1,-1,1222,1223,1223,1226,1226,1226,1226,1226,1226,1227,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1222,1223,1226,1226,1226,1226,1226,1227,-1,-1,-1,1222,1223,1223,1223,1223,1223,1226,1226,1226,1226,1226,1226,1227,-1,-1,-1,-1,1361,1362,1364,1365,-1,1365,1366,1367,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1222,1223,1223,1223,1223,1223,1226,1227,-1,-1,-1,-1,1222,1223,1242,1243,1243,1243,1243,1243,1246,1268,1269,-1,-1,-1,1340,1341
1385,1386,1387,1388,1222,1223,1223,1223,1223,1226,1227,-1,-1,-1,-1,1222,1223,1242,1243,1243,1246,1246,1246,1246,1246,1246,1247,1226,1227,-1,-1,-1,-1,1222,1223,1226,1226,1226,1226,1242,1243,1246,1246,1246,1246,1246,1247,1226,1226,1226,1242,1243,1243,1243,1243,1243,1246,1246,1246,1246,1246,1246,1247,1226,1226,1226,1227,1228,1382,1384,1385,-1,1385,1386,1387,-1,1222,1223,1226,1227,-1,-1,1222,1226,1226,1226,1242,1243,1243,1243,1243,1243,1246,1247,1226,1226,1226,1226,1242,1243,1262,1263,-1,-1,-1,-1,-1,1308,1309,-1,-1,-1,-1,1300
-1,-1,-1,1241,1242,1243,1243,1243,1243,1246,1247,1226,1226,1226,1226,1242,1243,1262,1263,-1,-1,-1,1222,1223,1226,1248,1267,1246,1247,1226,1226,1226,1226,1242,1243,1246,1246,1246,1246,1262,-1,-1,-1,-1,-1,-1,1267,1246,1246,1246,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1266,1267,1246,1246,1246,1247,1248,-1,-1,-1,-1,-1,-1,-1,1222,1242,1243,1246,1247,1226,1226,1242,1246,1246,1246,1262,-1,-1,-1,-1,-1,1266,1267,1246,1246,1246,1246,1262,1263,-1,-1,-1,-1,-1,-1,1327,1328,1329,-1,-1,-1,1260,1261
-1,-1,1260,1261,1262,1263,-1,-1,-1,1266,1267,1246,1246,1246,1246,1262,1263,-1,-1,-1,-1,1260,1261,1243,1246,1268,1269,1266,1267,1246,1246,1246,1246,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1266,-1,-1,-1,1267,1268,1226,1226,1226,-1,1223,1226,1226,1242,1262,-1,-1,1267,1246,1246,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1308,1348,1349,-1,-1,-1,1280,1281
-1,-1,1280,1281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1300,1301,1302,-1,1288,1289,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1266,1267,1267,1246,1246,1246,-1,1243,1246,1246,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1307,1308,1309,-1,-1,-1,-1,1300,1301
-1,-1,1300,1301,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1320,1321,1343,1344,1328,1329,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1083,-1,1085,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1327,1328,1329,-1,-1,-1,-1,1300,1301
1221,1260,1261,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1340,1341,1363,1364,1367,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1267,1247,1223,1223,1103,1104,1105,1226,1223,1242,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1287,1288,1348,1349,-1,-1,-1,1260,1261,1262
-1,1280,1281,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1361,1383,1384,1387,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1267,1243,1243,1123,1124,1125,1246,1243,1262,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1307,1308,1309,-1,-1,-1,-1,1280,1281,-1
