-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,-1,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,-1,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,-1,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,1180,1180,1420,1180,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,1180,1180,1180,1420,1180,-1,-1,-1,1180,1180,-1,-1,-1,-1,-1,-1,1180,-1,-1,1180,1180,1180,1180,1180,1400,1180,1180,1180,1180,-1,1180,1180,1180,1180,1180,-1,-1,1180,1180,1180,1180,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1410,1180,1180,1400,1180,-1,-1,-1,1180,1180,1279,1180,1180,1180,1180,-1,-1,-1,-1,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1410,1180,1180,1180,1180,-1
-1,-1,-1,1180,1180,1180,1180,1180,1180,1180,-1,-1,-1,-1,1180,-1,1180,1180,1180,1400,1420,1180,1180,1180,1180,1180,1180,-1,-1,1180,1400,1180,-1,-1,-1,-1,1180,1180,1180,1180,1427,1180,-1,-1,1180,1427,1180,1180,1410,1180,1180,1180,1256,1180,1427,1180,1180,1180,1180,1180,1427,1180,1410,1180,1180,1400,1180,1180,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1427,1180,1180,1180,1180,1180,1180,1180,1400,1427,1256,1180,1180,1180,1180,1180,1180,1180,1180,1427,1410,1180,1180,1180,-1,-1,-1,-1,-1,1180,1180,1180,1180,1180,1180,-1
-1,-1,1180,1180,1180,1180,1427,1180,1180,1410,1180,1180,1180,1180,1180,-1,1180,1180,1180,1180,1180,1180,1180,-1,-1,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,-1,-1,-1,-1,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,-1,1180,1400,1180,1180,1180,-1,-1,-1,-1,1180,1180,1180,1180,1180,1180,1180,1180,1180,1410,1180,1180,1180,1180,1180,1180,-1,-1,1180,1180,1180,1180,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1400,1180,1180,-1
1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1180,1420,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,-1,1180,1180,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,-1,1180,1180,-1,1180,1180,1180,1180,1180,-1,-1,-1,-1,-1,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,1420,1180
1427,1180,1420,1180,-1,-1,-1,-1,-1,-1,-1,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1427,1180,-1,1180,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1427,1180,1180,1180,-1
1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,-1,1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1180,1180,1180,1180,-1
1180,1180,1180,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1180,1410,1180,1420,1180,-1
